평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,자료구입비(천원)
2024,LIBTYPE000002,2060144016,아산시 둔포도서관,충남,아산시,101305,0,4228,63290,46439
2024,LIBTYPE000002,2060144017,아산시 배방도서관,충남,아산시,114341,6,7907,118425,85000
2024,LIBTYPE000002,2060144039,아산시 중앙도서관,충남,아산시,252928,14,16273,315439,314878
2024,LIBTYPE000002,2060141122,안산시 부곡도서관,경기,안산시,27684,1,8725,20171,18940
2024,LIBTYPE000002,2060141114,안성시 공도도서관,경기,안성시,177491,3,6533,195867,98471
2024,LIBTYPE000002,2060141049,안성시 보개도서관,경기,안성시,94063,2.5,3038,85646,64015
2024,LIBTYPE000002,2060141251,안성시 아양도서관,경기,안성시,74680,3,6545,118723,103830
2024,LIBTYPE000002,2060141185,안성시 일죽도서관,경기,안성시,35427,3,565,12104,32212
2024,LIBTYPE000002,2060141091,안성시 중앙도서관,경기,안성시,462952,11.5,6365,181018,220538
2024,LIBTYPE000002,2060141159,안성시 진사도서관,경기,안성시,100933,1.5,4031,128102,71820
2024,LIBTYPE000002,2060141099,양주시 남면도서관,경기,양주시,65898,0,9689,17748,13898
2024,LIBTYPE000002,2060141084,연천군 중앙도서관,경기,연천군,100781,2.5,2543,51729,27880
2024,LIBTYPE000002,2060146047,영암군 학산도서관,전남,영암군,13337,2,2022,10795,28000
2024,LIBTYPE000002,2060141097,오산시 중앙도서관,경기,오산시,243403,7,11357,190070,119070
2024,LIBTYPE000002,2060141053,오산시 청학도서관,경기,오산시,47351,1,2526,15467,23254
2024,LIBTYPE000002,2060141118,용인시 기흥도서관,경기,용인시,194516,7,32130,413211,125340
2024,LIBTYPE000002,2060141098,용인시 동백도서관,경기,용인시,152985,5,27009,388704,127526
2024,LIBTYPE000002,2060141138,용인시 모현도서관,경기,용인시,131561,2.5,14895,100519,97231
2024,LIBTYPE000002,2060141190,용인시 청덕도서관,경기,용인시,116294,3,21775,282506,115609
2024,LIBTYPE000002,2060141161,용인시 흥덕도서관,경기,용인시,140350,3,22123,299633,115684
2024,LIBTYPE000002,2060131001,울산농소3동도서관,울산,북구,54878,3,4601,72853,30367
2024,LIBTYPE000002,2060145043,익산시 유천도서관,전북,익산시,32420,4,5574,73790,86918
2024,LIBTYPE000002,2060148031,창녕군 영산도서관,경남,창녕군,67913,2,599,8449,51240
2024,LIBTYPE000002,2060141101,하남시 나룰도서관,경기,하남시,234211,4.5,20328,326036,110196
2024,LIBTYPE000002,2060141198,하남시 덕풍도서관,경기,하남시,28474,1,3910,33587,30018
2024,LIBTYPE000002,2060111063,강동구립강일도서관,서울,강동구,94968,6,13415,229024,81471
2024,LIBTYPE000002,20601110045,강동구립둔촌도서관,서울,강동구,41352,7,11357,135048,79186
2024,LIBTYPE000002,2060111031,강동구립성내도서관,서울,강동구,85181,6,13491,158848,75088
2024,LIBTYPE000002,2060111066,강동구립암사도서관,서울,강동구,96460,7,13616,198260,72102
2024,LIBTYPE000002,20601110012,강동구립천호도서관,서울,강동구,56210,6,11529,129497,78686
2024,LIBTYPE000002,2060111046,강동구립해공도서관,서울,강동구,90594,6,15392,168917,75109
2024,LIBTYPE000002,2060142008,강릉시립중앙도서관,강원,강릉시,91003,5,28380,74836,75850
2024,LIBTYPE000002,2060111005,강북문화정보도서관,서울,강북구,198909,7,14773,259350,186202
2024,LIBTYPE000002,2060148035,거제시립수양도서관,경남,거제시,56421,1.5,6818,131042,67800
2024,LIBTYPE000002,2060148042,거제시립아주도서관,경남,거제시,31574,2,33620,118913,46442
2024,LIBTYPE000002,2060148025,거제시립옥포도서관,경남,거제시,59577,3,37304,80879,49737
2024,LIBTYPE000002,2060148029,거제시립장평도서관,경남,거제시,70516,3,25130,84734,52719
2024,LIBTYPE000002,2060148037,거제시립하청도서관,경남,거제시,44965,2,14687,61843,67800
2024,LIBTYPE000002,2060147036,경산시립장산도서관,경북,경산시,120562,3,4290,68097,35000
2024,LIBTYPE000002,2060141196,고양시립가좌도서관,경기,고양시,84796,2,54580,70890,95758
2024,LIBTYPE000002,2060141275,고양시립높빛도서관,경기,고양시,61108,2,21926,119881,116598
2024,LIBTYPE000002,2060141086,고양시립대화도서관,경기,고양시,145965,3,29568,279919,145020
2024,LIBTYPE000002,2060141135,고양시립덕이도서관,경기,고양시,87691,4,19027,150698,96461
2024,LIBTYPE000002,2060141060,고양시립마두도서관,경기,고양시,157401,3,28547,220230,132903
2024,LIBTYPE000002,2060141061,고양시립백석도서관,경기,고양시,96411,4,23931,170796,82152
2024,LIBTYPE000002,2060141176,고양시립삼송도서관,경기,고양시,88322,3,25531,269392,130868
2024,LIBTYPE000002,2060141136,고양시립식사도서관,경기,고양시,94216,2,21034,193246,113125
2024,LIBTYPE000002,2060141064,고양시립원당도서관,경기,고양시,65098,0,0,0,0
2024,LIBTYPE000002,2060141250,고양시립일산도서관,경기,고양시,52758,3,19887,159550,103373
2024,LIBTYPE000002,2060141094,고양시립풍동도서관,경기,고양시,86310,2,20131,144280,95799
2024,LIBTYPE000002,2060141087,고양시립한뫼도서관,경기,고양시,133860,4,23231,199208,118734
2024,LIBTYPE000002,2060141063,고양시립행신도서관,경기,고양시,141525,3,21462,152246,108700
2024,LIBTYPE000002,2060145026,고창군립성호도서관,전북,고창군,41303,1,1092,18293,19000
2024,LIBTYPE000002,2060146015,고흥군립북부도서관,전남,고흥군,54090,0,1314,1314,35000
2024,LIBTYPE000002,2060146034,고흥군립중앙도서관,전남,고흥군,54304,4,3341,29724,50000
2024,LIBTYPE000002,2060124011,광주북구운암도서관,광주,북구,103659,2,76745,151738,61689
2024,LIBTYPE000002,2060124005,광주북구일곡도서관,광주,북구,147339,6,8027,124760,69259
2024,LIBTYPE000002,2060141048,광주시립중앙도서관,경기,광주시,303709,12,17022,269199,272980
2024,LIBTYPE000002,2060141111,구리시립토평도서관,경기,구리시,185458,4.5,11547,215158,99719
2024,LIBTYPE000002,2060111055,구립응암정보도서관,서울,은평구,44914,6,22224,79193,38049
2024,LIBTYPE000002,2060111040,구립증산정보도서관,서울,은평구,69365,8,14216,193015,61907
2024,LIBTYPE000002,2060147014,구미시립봉곡도서관,경북,구미시,133601,4,23629,154848,75503
2024,LIBTYPE000002,2060147047,구미시립산동도서관,경북,구미시,32838,5,4098,38195,545304
2024,LIBTYPE000002,2060147013,구미시립선산도서관,경북,구미시,86440,3,12428,42064,965
2024,LIBTYPE000002,2060147039,구미시립양포도서관,경북,구미시,55718,3,11071,260549,101438
2024,LIBTYPE000002,2060147012,구미시립인동도서관,경북,구미시,109334,2,13388,38258,47522
2024,LIBTYPE000002,2060147011,구미시립중앙도서관,경북,구미시,189663,12,40235,159190,353230
2024,LIBTYPE000002,2060145044,군산시립금강도서관,전북,군산시,52730,7,9336,184896,138348
2024,LIBTYPE000002,2060144004,금산인삼고을도서관,충남,금산군,76638,2,6843,17351,33480
2024,LIBTYPE000002,2060111030,금천구립가산도서관,서울,금천구,75198,7,5177,41059,140523
2024,LIBTYPE000002,2060111003,금천구립독산도서관,서울,금천구,124174,6,7971,96836,145166
2024,LIBTYPE000002,2060111084,금천구립시흥도서관,서울,금천구,93169,7,7240,131709,146031
2024,LIBTYPE000002,2060141154,남양주시진접도서관,경기,남양주시,106121,5,10359,131322,41596
2024,LIBTYPE000002,20601110066,논현문화마루도서관,서울,강남구,22205,7,13666,86731,54534
2024,LIBTYPE000002,2060122017,달서가족문화도서관,대구,달서구,80791,5,14821,420156,85358
2024,LIBTYPE000002,2060122001,달서구립도원도서관,대구,달서구,104010,4,10187,145133,66136
2024,LIBTYPE000002,2060122006,달서구립본리도서관,대구,달서구,99099,3,10211,213207,74061
2024,LIBTYPE000002,2060122002,달서구립성서도서관,대구,달서구,101015,3,10601,145077,74427
2024,LIBTYPE000002,2060144007,당진시립송악도서관,충남,당진시,60304,3,16155,63945,40000
2024,LIBTYPE000002,2060144025,당진시립중앙도서관,충남,당진시,160981,7,58171,135581,107765
2024,LIBTYPE000002,2060144008,당진시립합덕도서관,충남,당진시,38470,3,1586,15709,31888
2024,LIBTYPE000002,2060122015,대구북구태전도서관,대구,북구,63977,3,19397,121636,73064
2024,LIBTYPE000002,2050125001,대전학생교육문화원,대전,중구,130624,13,8647,283476,126000
2024,LIBTYPE000002,2060111085,도곡정보문화도서관,서울,강남구,128079,10,30880,342814,234775
2024,LIBTYPE000002,2060111008,도봉문화정보도서관,서울,도봉구,151871,7,12973,173341,181102
2024,LIBTYPE000002,20601110042,동대문책마당도서관,서울,동대문구,15638,1,4689,47029,20400
2024,LIBTYPE000002,2060142044,동해꿈빛마루도서관,강원,동해시,31468,3,5231,104649,76615
2024,LIBTYPE000002,2060142009,동해시립발한도서관,강원,동해시,119090,3,7975,50382,76615
2024,LIBTYPE000002,2060142010,동해시립북삼도서관,강원,동해시,117421,2,5365,110424,76615
2024,LIBTYPE000002,2060143023,레인보우영동도서관,충북,영동군,70089,2,1675,25524,36865
2024,LIBTYPE000002,2060111041,마포구립서강도서관,서울,마포구,74134,8,14185,179982,93528
2024,LIBTYPE000002,2060147028,문경시립모전도서관,경북,문경시,95188,3,3148,66677,59787
2024,LIBTYPE000002,2060147018,문경시립문희도서관,경북,문경시,76094,2,474,9634,24415
2024,LIBTYPE000002,2060147017,문경시립중앙도서관,경북,문경시,125909,3,1867,43239,58834
2024,LIBTYPE000002,2060111086,미아문화정보도서관,서울,강북구,44800,1,3151,19922,19000
2024,LIBTYPE000002,2060148032,밀양시립영어도서관,경남,밀양시,44702,1,5940,24898,41035
2024,LIBTYPE000002,20601110025,방아다리문학도서관,서울,양천구,33971,3,9554,67603,133748
2024,LIBTYPE000002,2060121029,부산시청열린도서관,부산,연제구,34708,5,3212,24738,30000
2024,LIBTYPE000002,2060141013,부천시립꿈빛도서관,경기,부천시,201297,3,20227,152657,114440
2024,LIBTYPE000002,2060141212,부천시립도당도서관,경기,부천시,36183,1,6161,21596,30462
2024,LIBTYPE000002,2060141210,부천시립동화도서관,경기,부천시,64852,1,9297,112304,60303
2024,LIBTYPE000002,2060141012,부천시립북부도서관,경기,부천시,134849,2.5,13847,59208,48425
2024,LIBTYPE000002,2060141125,부천시립상동도서관,경기,부천시,184257,13,26040,208532,230223
2024,LIBTYPE000002,2060141188,부천시립송내도서관,경기,부천시,118849,2,32696,149273,78775
2024,LIBTYPE000002,2060141266,부천시립수주도서관,경기,부천시,77302,12.5,15783,134982,140608
2024,LIBTYPE000002,2060141011,부천시립심곡도서관,경기,부천시,113865,3,14091,22306,26194
2024,LIBTYPE000002,2060141234,부천시립역곡도서관,경기,부천시,57350,1,11956,73079,63829
2024,LIBTYPE000002,2060141211,부천시립오정도서관,경기,부천시,100355,2,15054,138167,60268
2024,LIBTYPE000002,2060141010,부천시립원미도서관,경기,부천시,235729,4,20716,127834,72609
2024,LIBTYPE000002,2060149005,서귀포시동부도서관,제주,서귀포시,71480,3,3294,46942,54768
2024,LIBTYPE000002,2060149006,서귀포시서부도서관,제주,서귀포시,61140,4,23509,71144,59995
2024,LIBTYPE000002,2060149003,서귀포시중앙도서관,제주,서귀포시,95971,5,7824,120296,59999
2024,LIBTYPE000002,20601110020,서초구립내곡도서관,서울,서초구,84112,6,19733,166445,129815
2024,LIBTYPE000002,2060111081,서초구립반포도서관,서울,서초구,155816,12,34222,434014,285460
2024,LIBTYPE000002,20601110033,서초구립양재도서관,서울,서초구,85189,8,28332,276526,183764
2024,LIBTYPE000002,20601110007,석관동미리내도서관,서울,성북구,35982,3,5048,44526,20514
2024,LIBTYPE000002,2060141172,성남시무지개도서관,경기,성남시,49060,1,13197,131975,50024
2024,LIBTYPE000002,2060111024,성동구립금호도서관,서울,성동구,84258,7,8065,145706,58150
2024,LIBTYPE000002,2060111080,성동구립성수도서관,서울,성동구,56383,7,7933,109133,43940
2024,LIBTYPE000002,2060111032,성동구립용답도서관,서울,성동구,74047,6,5355,72948,44585
2024,LIBTYPE000002,2060111088,성동구립청계도서관,서울,성동구,57247,8,6836,130077,37990
2024,LIBTYPE000002,2060111016,솔샘문화정보도서관,서울,강북구,49500,2,5873,50094,19500
2024,LIBTYPE000002,2060111068,송중문화정보도서관,서울,강북구,25890,1,3109,15676,6000
2024,LIBTYPE000002,2060122011,수성구립고산도서관,대구,수성구,158789,8,21807,460480,147813
2024,LIBTYPE000002,2060122008,수성구립범어도서관,대구,수성구,256345,14,34145,737961,259947
2024,LIBTYPE000002,2060141156,수원시대추골도서관,경기,수원시,116436,2.5,19303,137124,67780
2024,LIBTYPE000002,2060141224,수원시매여울도서관,경기,수원시,63363,4,20106,201373,73780
2024,LIBTYPE000002,2060141167,수원시버드내도서관,경기,수원시,95465,2,17238,106287,60000
2024,LIBTYPE000002,2060141005,수원시북수원도서관,경기,수원시,226527,6,28149,246349,80780
2024,LIBTYPE000002,2060141004,수원시서수원도서관,경기,수원시,222653,4,21119,103742,64780
2024,LIBTYPE000002,2060141169,수원시호매실도서관,경기,수원시,142901,5,23796,262089,80780
2024,LIBTYPE000002,2060111069,수유문화정보도서관,서울,강북구,40408,1,4752,33266,19500
2024,LIBTYPE000002,2060146036,순천시립삼산도서관,전남,순천시,172069,6,7509,99835,69500
2024,LIBTYPE000002,2060146042,순천시립신대도서관,전남,순천시,74861,5,11975,239689,117000
2024,LIBTYPE000002,2060141252,시흥시소래빛도서관,경기,시흥시,107899,9,7125,231119,71134
2024,LIBTYPE000002,2060147010,안동시립웅부도서관,경북,안동시,81474,1,1746,30424,33500
2024,LIBTYPE000002,2060147041,안동시립중앙도서관,경북,안동시,56018,5,5845,203546,140981
2024,LIBTYPE000002,2060141192,안양시립관양도서관,경기,안양시,97412,4.5,18084,331190,110830
2024,LIBTYPE000002,2060141117,안양시립비산도서관,경기,안양시,102137,4.5,19562,248431,112000
2024,LIBTYPE000002,2060141202,안양시립삼덕도서관,경기,안양시,83440,2.5,14332,124787,100000
2024,LIBTYPE000002,2060141152,양평군립양동도서관,경기,양평군,57752,1,3158,8128,28000
2024,LIBTYPE000002,2060141153,양평군립지평도서관,경기,양평군,37614,2,1238,9738,36736
2024,LIBTYPE000002,2060146003,여수시립돌산도서관,전남,여수시,73017,1,1435,20077,66101
2024,LIBTYPE000002,2060146005,여수시립소라도서관,전남,여수시,70561,1,1863,35593,45911
2024,LIBTYPE000002,2060146004,여수시립쌍봉도서관,전남,여수시,158977,3,9167,173287,116516
2024,LIBTYPE000002,2060146006,여수시립율촌도서관,전남,여수시,54083,1,994,16353,44196
2024,LIBTYPE000002,2060146002,여수시립현암도서관,전남,여수시,162012,3,3251,68789,67289
2024,LIBTYPE000002,2060146029,여수시립환경도서관,전남,여수시,109714,2,20196,68476,73093
2024,LIBTYPE000002,2060146045,여수시이순신도서관,전남,여수시,117478,11,14001,237604,164366
2024,LIBTYPE000002,2060145014,완주군립고산도서관,전북,완주군,74473,1,594,8469,20000
2024,LIBTYPE000002,2060145013,완주군립삼례도서관,전북,완주군,83713,1,956,17802,21900
2024,LIBTYPE000002,2060145030,완주군립중앙도서관,전북,완주군,68370,7,10029,30943,37618
2024,LIBTYPE000002,2060131005,울산남구도산도서관,울산,남구,59035,0.5,4584,108901,52000
2024,LIBTYPE000002,2060131007,울산남구신복도서관,울산,남구,58258,2,6613,94077,56000
2024,LIBTYPE000002,2060131004,울산북구중앙도서관,울산,북구,115829,3,6665,121290,50236
2024,LIBTYPE000002,2060131003,울주옹기종기도서관,울산,울주군,63913,3,4004,12100,50992
2024,LIBTYPE000002,20601110057,원당마을한옥도서관,서울,도봉구,13874,4,14229,36359,55213
2024,LIBTYPE000002,2060142007,원주시립중앙도서관,강원,원주시,389692,13,20756,313436,278368
2024,LIBTYPE000002,2060122021,이천 어울림 도서관,대구,남구,31520,1,3326,68918,41156
2024,LIBTYPE000002,2060141222,이천시립마장도서관,경기,이천시,50638,3,4705,78663,58172
2024,LIBTYPE000002,2060141165,이천시립효양도서관,경기,이천시,141241,3,7449,184170,94401
2024,LIBTYPE000002,2060145041,익산시립금마도서관,전북,익산시,20028,2,7293,24982,18480
2024,LIBTYPE000002,2060145027,익산시립모현도서관,전북,익산시,199244,9,48420,173619,192557
2024,LIBTYPE000002,2060145029,익산시립부송도서관,전북,익산시,111025,3,5963,77524,90086
2024,LIBTYPE000002,2060145037,익산시립황등도서관,전북,익산시,28460,1,4378,14126,21780
2024,LIBTYPE000002,20601110055,일원라온영어도서관,서울,강남구,27198,6,9092,189735,32026
2024,LIBTYPE000002,2060145018,임실군립오수도서관,전북,임실군,41268,0,81,156,0
2024,LIBTYPE000002,2060146039,장성군립북이도서관,전남,장성군,27682,1,225,6733,15000
2024,LIBTYPE000002,2060146040,장성군립삼계도서관,전남,장성군,47347,1,698,18097,32808
2024,LIBTYPE000002,2060146028,장성군립중앙도서관,전남,장성군,151857,3,60063,24921,107052
2024,LIBTYPE000002,20601110038,장위행복누림도서관,서울,성북구,17726,5,3873,46391,25435
2024,LIBTYPE000002,2060145035,전주시립건지도서관,전북,전주시,60741,3,8125,110792,31805
2024,LIBTYPE000002,2060145002,전주시립금암도서관,전북,전주시,114511,2,38618,104669,42404
2024,LIBTYPE000002,2060145004,전주시립삼천도서관,전북,전주시,84844,3,10857,158414,58864
2024,LIBTYPE000002,2060145024,전주시립서신도서관,전북,전주시,81469,3,7181,75654,68669
2024,LIBTYPE000002,2060145005,전주시립송천도서관,전북,전주시,99991,2,14275,265743,72109
2024,LIBTYPE000002,2060145001,전주시립완산도서관,전북,전주시,179565,3,4149,30001,53513
2024,LIBTYPE000002,2060145003,전주시립인후도서관,전북,전주시,61154,3,6487,63979,26366
2024,LIBTYPE000002,2060145028,전주시립평화도서관,전북,전주시,88844,2,9307,125468,43828
2024,LIBTYPE000002,2060145036,전주시립효자도서관,전북,전주시,74154,2,11534,199636,54343
2024,LIBTYPE000002,2060145006,정읍시립중앙도서관,전북,정읍시,189095,7,7662,123419,150000
2024,LIBTYPE000002,2060143010,제천시립의병도서관,충북,제천시,9988,1,34,53,2000
2024,LIBTYPE000002,2060111001,중랑구립정보도서관,서울,중랑구,160602,8,16089,278720,155008
2024,LIBTYPE000002,2060148005,진주시립서부도서관,경남,진주시,192290,8.5,11829,193501,103570
2024,LIBTYPE000002,2060148004,진주시립연암도서관,경남,진주시,213386,11.5,15255,238204,111323
2024,LIBTYPE000002,2060143020,청주시립오송도서관,충북,청주시,138665,6,44102,181615,97062
2024,LIBTYPE000002,2060142005,춘천신사우동도서관,강원,춘천시,80102,2,6630,85967,68527
2024,LIBTYPE000002,2060143003,충주시립호암도서관,충북,충주시,46968,1,794,5682,7200
2024,LIBTYPE000002,2050143001,충청북도교육도서관,충북,청주시,404261,17,34002,88806,431187
2024,LIBTYPE000002,2050143002,충청북도교육문화원,충북,청주시,32117,1,5556,5556,34800
2024,LIBTYPE000002,2060142035,태백산소드림도서관,강원,태백시,49086,2,1371,32936,60000
2024,LIBTYPE000002,2060144019,태안군립안면도서관,충남,태안군,44731,1,363,5595,40000
2024,LIBTYPE000002,2060144032,태안군립중앙도서관,충남,태안군,100160,5,2775,64146,75404
2024,LIBTYPE000002,2060148014,통영시립욕지도서관,경남,통영시,46706,0,759,1677,4553
2024,LIBTYPE000002,2060148030,통영시립충무도서관,경남,통영시,72214,5,5922,115751,49906
2024,LIBTYPE000002,2060142016,평창군립대화도서관,강원,평창군,49513,3,5230,5230,20000
2024,LIBTYPE000002,2060142029,평창군립봉평도서관,강원,평창군,27750,1,712,13734,25000
2024,LIBTYPE000002,2060142015,평창군립진부도서관,강원,평창군,57266,2,16322,16322,25000
2024,LIBTYPE000002,2060141214,평택시립세교도서관,경기,평택시,54781,2,8202,163401,63994
2024,LIBTYPE000002,2060141032,평택시립안중도서관,경기,평택시,169064,10,8602,199716,79500
2024,LIBTYPE000002,2060141178,평택시립오성도서관,경기,평택시,44724,0.5,5018,15500,28187
2024,LIBTYPE000002,2060141155,평택시립장당도서관,경기,평택시,116019,5,9760,215415,81079
2024,LIBTYPE000002,2060141186,평택시립청북도서관,경기,평택시,44012,1,3766,64289,36364
2024,LIBTYPE000002,2060141031,평택시립팽성도서관,경기,평택시,76287,4,38895,61631,51996
2024,LIBTYPE000002,2060141166,포천시립가산도서관,경기,포천시,36534,0,866,7420,19830
2024,LIBTYPE000002,2060141248,포천시립선단도서관,경기,포천시,27977,1,1563,20143,32666
2024,LIBTYPE000002,2060141106,포천시립소흘도서관,경기,포천시,57784,3,3853,59129,49136
2024,LIBTYPE000002,2060141151,포천시립영북도서관,경기,포천시,47087,0.5,1284,20947,32072
2024,LIBTYPE000002,2060141076,포천시립일동도서관,경기,포천시,80241,2,1841,28008,35518
2024,LIBTYPE000002,2060141134,포천시립중앙도서관,경기,포천시,111057,6,3565,55749,60843
2024,LIBTYPE000002,2060147025,포항시립대잠도서관,경북,포항시,144877,2,51328,158969,37759
2024,LIBTYPE000002,2060147040,포항시립연일도서관,경북,포항시,28959,2,4553,54704,23448
2024,LIBTYPE000002,2060147002,포항시립영암도서관,경북,포항시,87641,2,4677,55356,43427
2024,LIBTYPE000002,2060147003,포항시립오천도서관,경북,포항시,69667,2,7541,114649,161224
2024,LIBTYPE000002,2060111044,푸른들청소년도서관,서울,강서구,62896,5,11460,119564,66800
2024,LIBTYPE000002,2030122003,푸른초장공공도서관,대구,달서구,42374,1,1000,5669,10000
2024,LIBTYPE000002,2060141269,하남시디지털도서관,경기,하남시,0,1.5,0,0,79370
2024,LIBTYPE000002,2060148036,함안군립칠원도서관,경남,함안군,70013,1,1644,38420,55900
2024,LIBTYPE000002,2060121021,해운대인문학도서관,부산,해운대구,133193,9,96485,270007,171404
2024,LIBTYPE000002,2060141042,화성시립남양도서관,경기,화성시,122968,3,12919,182132,89059
2024,LIBTYPE000002,2060141044,화성시립병점도서관,경기,화성시,132985,4,13349,142894,72851
2024,LIBTYPE000002,2060141105,화성시립봉담도서관,경기,화성시,131172,6,14842,222515,83240
2024,LIBTYPE000002,2060141043,화성시립삼괴도서관,경기,화성시,86775,4,6456,23172,39572
2024,LIBTYPE000002,2060141139,화성시립송산도서관,경기,화성시,89332,7,8997,63577,80624
2024,LIBTYPE000002,2060141147,화성시립정남도서관,경기,화성시,45396,2,6291,38453,45053
2024,LIBTYPE000002,2060141195,화성시립진안도서관,경기,화성시,95397,3,10173,111925,66570
2024,LIBTYPE000002,2060141041,화성시립태안도서관,경기,화성시,115287,5,11656,111690,71873
2024,LIBTYPE000002,2060146026,흑산자산문화도서관,전남,신안군,9081,0,65,140,0
2024,LIBTYPE000002,2060141082,가평군 한석봉도서관,경기,가평군,131961,3.5,26515,56429,35250
2024,LIBTYPE000002,2060141264,고양시립 별꿈도서관,경기,고양시,17643,2,6087,101010,40702
2024,LIBTYPE000002,2060141163,고양시립 신원도서관,경기,고양시,88992,3,20435,195382,116943
2024,LIBTYPE000002,2060147043,김천시립 율곡도서관,경북,김천시,105644,2,8656,296195,120000
2024,LIBTYPE000002,2060141095,남양주시 별내도서관,경기,남양주시,118889,4.5,9056,78592,41000
2024,LIBTYPE000002,2060141112,남양주시 오남도서관,경기,남양주시,114939,3,9065,88945,44903
2024,LIBTYPE000002,2060141103,남양주시 와부도서관,경기,남양주시,145990,3,12186,182915,53602
2024,LIBTYPE000002,2060141069,남양주시 진건도서관,경기,남양주시,100472,3,7542,70866,32792
2024,LIBTYPE000002,2060141110,남양주시 평내도서관,경기,남양주시,116845,4,11305,154099,50003
2024,LIBTYPE000002,2060141208,남양주시 호평도서관,경기,남양주시,68305,3,9753,121590,51947
2024,LIBTYPE000002,2060122007,동구구립 안심도서관,대구,동구,146975,12,12405,316933,216165
2024,LIBTYPE000002,2030122006,사립공공 연암도서관,대구,북구,13741,1,434,7849,10225
2024,LIBTYPE000002,2060111053,소나무언덕2호도서관,서울,송파구,27818,2,9961,85122,27730
2024,LIBTYPE000002,2060111064,소나무언덕3호도서관,서울,송파구,30556,2,18930,34860,22481
2024,LIBTYPE000002,2060122005,수성구립 용학도서관,대구,수성구,175466,11,16294,330519,291611
2024,LIBTYPE000002,2060122010,수성구립 파동도서관,대구,수성구,27271,1,5371,47823,22730
2024,LIBTYPE000002,2060148045,양산시립 삼산도서관,경남,양산시,22172,3,29791,143249,138867
2024,LIBTYPE000002,2060148040,양산시립 서창도서관,경남,양산시,35877,3,7838,109494,58098
2024,LIBTYPE000002,2060148034,양산시립 영어도서관,경남,양산시,47020,2,1578,52382,41651
2024,LIBTYPE000002,2060148017,양산시립 웅상도서관,경남,양산시,227747,2,9926,140768,103988
2024,LIBTYPE000002,2060148027,양산시립 중앙도서관,경남,양산시,189927,10,17772,361322,176822
2024,LIBTYPE000002,2060141177,오산시 꿈두레도서관,경기,오산시,134137,2.5,10961,208244,58252
2024,LIBTYPE000002,2060145040,전주시립도서관 꽃심,전북,전주시,59040,31,14966,197365,64754
2024,LIBTYPE000002,2060141030,평택시립 비전도서관,경기,평택시,125678,5,9595,130022,64000
2024,LIBTYPE000002,2060141209,평택시립 진위도서관,경기,평택시,48421,0,20109,19785,10000
2024,LIBTYPE000002,2030111001,4.19 혁명기념 도서관,서울,종로구,42869,2,657,8725,26722
2024,LIBTYPE000002,2060148009,거제시립장승포도서관,경남,거제시,55604,3,397,1694,179917
2024,LIBTYPE000002,2060148019,거창군립한마음도서관,경남,거창군,113285,4,4456,75698,108007
2024,LIBTYPE000002,2050147029,경상북도교육청문화원,경북,포항시,53814,2,2061,65541,43980
2024,LIBTYPE000002,2060141058,과천시정보과학도서관,경기,과천시,333874,10,15330,508959,204605
2024,LIBTYPE000002,2060824004,광주남구푸른길도서관,광주,남구,56490,2,5038,72155,57123
2024,LIBTYPE000002,2060111048,구립은평뉴타운도서관,서울,은평구,69435,8,12839,151418,51907
2024,LIBTYPE000002,2060111049,금천구립금나래도서관,서울,금천구,69873,6,45728,148655,130951
2024,LIBTYPE000002,2060122014,대구 동구 신천도서관,대구,동구,45683,6,4473,70298,51899
2024,LIBTYPE000002,2060125001,대전광역시한밭도서관,대전,중구,919545,36,17602,488817,461434
2024,LIBTYPE000002,2060111090,동대문구답십리도서관,서울,동대문구,109600,9,15009,318041,141876
2024,LIBTYPE000002,2060111025,동대문구정보화도서관,서울,동대문구,171353,12,12605,225816,174185
2024,LIBTYPE000002,2060147044,봉양 온누리터 도서관,경북,의성군,15337,0,1808,6429,15000
2024,LIBTYPE000002,2060121031,부산진구기적의도서관,부산,부산진구,33903,3,4064,58045,124000
2024,LIBTYPE000002,2060141115,부천시립꿈여울도서관,경기,부천시,130665,1,16843,96811,47245
2024,LIBTYPE000002,2060141014,부천시립책마루도서관,경기,부천시,114024,2,15856,109702,86284
2024,LIBTYPE000002,2060141089,부천시립한울빛도서관,경기,부천시,138259,3,17994,129448,58241
2024,LIBTYPE000002,2060149004,서귀포시삼매봉도서관,제주,서귀포시,92287,3,5565,58927,59994
2024,LIBTYPE000002,2060111038,성동구립무지개도서관,서울,성동구,37802,5,6547,58077,32500
2024,LIBTYPE000002,2060141171,수원시광교홍재도서관,경기,수원시,132715,6,23331,254531,80780
2024,LIBTYPE000002,2060141239,수원시망포글빛도서관,경기,수원시,59181,4,23050,250828,74780
2024,LIBTYPE000002,2060141126,수원시태장마루도서관,경기,수원시,140349,3,22954,196084,74780
2024,LIBTYPE000002,2060141200,수원시화서다산도서관,경기,수원시,85979,4,19318,159657,74780
2024,LIBTYPE000002,2060146007,순천시립그림책도서관,전남,순천시,83143,3,1280,24902,42600
2024,LIBTYPE000002,2060146008,순천시립도서관연향관,전남,순천시,150910,3,7413,92780,54551
2024,LIBTYPE000002,2060146051,순천시립어울림도서관,전남,순천시,10682,4,3788,12796,196246
2024,LIBTYPE000002,2060141078,양주시립꿈나무도서관,경기,양주시,174431,2,3201,170155,22570
